excluded,RavensProgressiveMatrix_sum,Inherence_Bias,Should_Score,Good_Score,Ought_Score,Belief_in_Just_World,instructionsâ onthefollowingscreensyouwillbeaskedtofilloutseve,startnextsurvey,pleasereadthestatementsonthefollowingpages.thinkcarefullyaboutho,ih01stop,ih02beds,ih03diamon,ih04dollar,ih05chipmu,ih06oj,ih07pink,ih08white,ih09black,ih10mint,ih117days,ih12weeken,ih13limbs,ih14eyes,ih15sounds,ihc1,ihc2,beginnexttaskâ thefollowingisapatternmatchingtask.inthissectio,rmpprac1,practicequestion1answerâ â hereisthecorrectanswertotheprevio,rpmprac2,practicequestion2answerâ â hereisthecorrectanswertotheprevio,begintestquestionsyouwillnowbeaskedtocomplete12questionswithoutr,rpm1,timingfirstclick,timinglastclick,timingpagesubmit,timingclickcount,rpm2,timingfirstclick_A,timinglastclick_A,timingpagesubmit_A,timingclickcount_A,rpm3,timingfirstclick_B,timinglastclick_B,timingpagesubmit_B,timingclickcount_B,rpm4,timingfirstclick_C,timinglastclick_C,timingpagesubmit_C,timingclickcount_C,rpm5,timingfirstclick_D,timinglastclick_D,timingpagesubmit_D,timingclickcount_D,rpm6,timingfirstclick_E,timinglastclick_E,timingpagesubmit_E,timingclickcount_E,rpm7,timingfirstclick_F,timinglastclick_F,timingpagesubmit_F,timingclickcount_F,rpm8,timingfirstclick_G,timinglastclick_G,timingpagesubmit_G,timingclickcount_G,rpm9,timingfirstclick_H,timinglastclick_H,timingpagesubmit_H,timingclickcount_H,rpm10,timingfirstclick_I,timinglastclick_I,timingpagesubmit_I,timingclickcount_I,rpm11,timingfirstclick_J,timinglastclick_J,timingpagesubmit_J,timingclickcount_J,rpm12,timingfirstclick_K,timinglastclick_K,timingpagesubmit_K,timingclickcount_K,beginnextsurvey,instructionspleaserateeachofthestatementsonthefollowingpagesusin,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,bjw19,bjw20,belowisapassagefromanewspaperarticleorpressrelease.afterreadingt,timingfirstclick_L,timinglastclick_L,timingpagesubmit_L,timingclickcount_L,shouldpizza,doyouthinktheamountofpizzasoldwillgrowinthenext5years,whatdoyouthinkaccountsforthecurrentpricesofpizza,howfarbackdoyouthinkdatahasbeencollectedonpizzaconsumptionintheu,whatareyourpizzaconsumptionhabits,â belowisapassagefromanewspaperarticleorpressrelease.afterread,timingfirstclick_M,timinglastclick_M,timingpagesubmit_M,timingclickcount_M,goodfootball,doyouthinkthenumberofviewerswhowatchthegameslivewillstayataround,whatdoyouthinkaccountsforwhyonly6offootballviewerswatchthegamesl,howfarbackdoyouthinkdatahasbeencollectedonfootballviewershipinth,whatareyourfootballviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_A,timingfirstclick_N,timinglastclick_N,timingpagesubmit_N,timingclickcount_N,goodwork,doyouthinkthepercentageofpeoplewhoridetheirbikestoworkwillcontin,whatdoyouthinkaccountsforwhysofewamericansridetheirbikestowork,howfarbackdoyouthinkdatahasbeencollectedondrivingratesintheunite,whatareyourdrivinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_B,timingfirstclick_O,timinglastclick_O,timingpagesubmit_O,timingclickcount_O,shouldtv,doyouthinktheaveragenumberofshowsandmoviesthatamericanswatchperw,whatdoyouthinkaccountsforthegrowingnumberofavailabledevicestowat,howfarbackdoyouthinkdatahasbeencollectedontvviewingintheunitedst,whatareyourtvviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_C,timingfirstclick_P,timinglastclick_P,timingpagesubmit_P,timingclickcount_P,shouldemail,doyouthinktheoverallpopulationofinternetuserswillcontinuetogrowi,whatdoyouthinkaccountsfortherecentriseinthepopulationofinternetu,howfarbackdoyouthinkdatahasbeencollectedonemailandinternetsearch,whatareyouremailandinternetsearchhabits,belowisapassagefromanewspaperarticleorpressrelease.afterreadin_A,timingfirstclick_Q,timinglastclick_Q,timingpagesubmit_Q,timingclickcount_Q,goodcoffee,doyouthinkthesinglecupbrewingformatisgoingtogrowinthefuture,whatdoyouthinkaccountsforthesuccessofthesinglecupbrew,howfarbackdoyouthinkdatahasbeencollectedoncoffeeconsumptioninthe,whatareyourcoffeedrinkinghabits,pleaseanswerthefollowingdemographicquestions.aswithallanswersint,gender,educ,income,relig,ethnic,age,conserv,english,thankyouforparticipating.pleaseanswerthefollowingfewquestionstoh,@1.didyoufindanyaspectoftheprocedureoddorconfusing,@2.whatdidyouthinkwewerestudying,@3.doyouthinkthattheremayhavebeenmoretothisstudythanmeetstheeyei,@4.doyouhaveanyadditionalthoughtsorcommentsaboutthestudy,attention,filter_$
0,4,5.4,2.666666667,4,3.333333333,5.25,1,1,1,5,5,5,5,5,9,5,2,8,8,1,5,5,9,4,3,7,1,8,1,3,1,1,7,7.269,14.263,16.766,4,1,0.775,14.201,15.168,2,1,17.149,17.898,18.95,2,4,0.812,43.679,52.33,2,2,6.264,6.264,13.931,1,4,0.772,27.882,37.177,2,5,0.867,28.366,39.722,2,5,0.88,28.355,40.716,2,1,0.863,10.775,15.365,2, ,3.999,3.999,60.009,1,7,1.069,18.647,20.258,2,2,0.6,15.452,16.699,3,1,1,3,6,5,7,6,7,3,3,4,9,5,7,7,5,7,5,3,4,9,4,1,4.916,102.519,108.143,13,3,1,Everyone enjoys pizza.,2,I eat pizza at least once a month.,1,20.107,67.818,87.775,9,5,1,"Because the price of tickets, food, and drink is super over priced.",2,I watch all the games for one team.,1,40.238,125.316,170.125,8,3,1,Because the obesity rate has gone up so much.,2,I drive myself where even I need to go. I don't like buses or other forms of public transportation.,1,1.468,152.792,157.137,16,2,1,Consumers wanting other devises to use.,2,I watch about 20 hours of t.v. a week.,1,1.205,82.71,86.672,11,3,1,So many things can be accessed on the internet and now the inter is usually the only way you can access certain things.,1,I check my e-mails three times a day and search things at least once a day.,1,4.373,44.603,86.334,13,4,1,I think because of how easy it is instead of a whole pot.,2,I do not drink coffee.,1,2,3,0,Christian,white,23,7,1,1,No,My views of certain things.,no,no,1,1
0,3,6.666666667,6,5.666666667,5.833333333,5.75,1,1,1,8,8,8,4,7,4,4,6,8,8,8,7,7,6,7,3,7,1,8,1,3,1,1,7,6.537,6.537,8.116,1,5,12.993,12.993,20.919,1,1,17.375,17.375,18.956,1,6,18.078,28.069,29.214,3,2,13.937,13.937,15.385,1,4,11.654,11.654,14.729,1,5,21.07,21.07,22.3,1,8,22.796,23.593,38.651,2,1,30.352,30.352,31.642,1,3,12.057,12.057,13.505,1,7,29.049,29.049,30.145,1,2,20.026,20.026,21.472,1,1,1,3,7,6,6,5,8,3,5,8,8,7,6,8,7,7,6,3,5,8,3,1,23.256,46.322,47.29,6,6,2,The economy,4,I have it about 2 times a month,1,14.818,37.699,53.743,6,7,1,Price of tickets,4,I watch NFL and NCAA football regularly,1,6.743,47.115,48.074,5,4,1,It is much more convenient to drive,3,I drive everyday sometimes I ride my bike to close shops,1,8.943,33.009,33.955,6,4,1,Growth in technology,3,I watch tv everyday,1,37.478,74.117,83.1,5,8,1,Growth in technology,1,I use them everyday,1,22.369,38.843,52.632,5,6,1,It is very convenient,4,I drink coffee almost daily,1,2,4,0,Roman Catholic,White,25,3,1,1,no,I am not sure,"Probably, since you asked the question and I am not sure what it is.", ,1,1
1,3,5.733333333,6.333333333,5,5.666666667,5.45,1,1,1,4,7,5,5,7,6,7,3,3,8,6,7,5,6,7,8,7,1,8,1,3,1,1,1,6.237,6.237,7.589,1,3,2.108,2.108,3.458,1,4,2.301,2.301,3.953,1,6,3.807,3.807,4.761,1,2,3.037,3.037,4.677,1,2,12.159,12.159,13.142,1,3,4.013,4.013,5.237,1,3,1.587,1.587,3.136,1,2,3.673,3.673,5.138,1,8,3.113,3.113,4.531,1,3,1.693,1.693,3.249,1,3,1.757,1.757,2.918,1,1,1,6,6,9,5,6,5,5,3,7,6,8,7,6,5,7,8,6,6,7,7,1,6.791,9.292,20.634,3,6,1,food prices and shipping costs,1,I usually eat it once a week,1,6.162,25.004,25.878,4,5,1,I'm not sure,1,I only watch a couple games a year,1,11.953,58.403,59.238,9,4,2,the distance to work,1,I usually drive if the distance is over five miles,1,8.095,10.206,28.73,3,6,1,the growing number of computer devices,1,I don't watch a lot of television,1,9.012,27.202,32.103,6,7,1,I'm not sure,1,I use multiple devices,1,6.831,12.753,28.319,4,6,1,People want their coffee personalized,1,I drink one cup at a time,1,1,2,40000,christianity,white,22,5,1,1,no,I don't know,no,no,1,0
0,4,4.266666667,5.666666667,5,5.333333333,4.15,1,1,1,6,5,1,1,5,5,2,5,5,5,5,5,4,5,5,3,7,1,8,1,3,1,1,7,5.688,5.688,9.225,1,1,19.782,19.782,22.375,1,1,10.821,31.779,34.094,2,6,21.381,21.381,30.262,1,2,20.691,20.691,21.652,1,6,34.944,59.831,60.002,2,5,23.15,24.421,33.103,2,8,30.991,34.222,35.552,2,7,23.357,24.324,40.869,2,1,11.098,28.841,30.506,4,8,17.206,17.206,27.375,1,2,5.716,34.955,37.06,4,1,1,5,5,5,7,5,6,7,9,5,5,5,3,9,3,5,6,4,3,4,8,1,5.176,43.247,52.201,6,3,1,Quality and quantity of the product,2,a pizza every 2 or 3 weeks,1,3.063,33.278,33.921,6,5,1,"Monetary limitations, physical discomfort of being at the stadium",4,i dont watch football,1,8.029,48.147,60.054,10,5,2,They are lazy and in poor shape,4,I take the bus or walk,1,4.289,41.551,63.233,7,5,1,By expanding the TV market to multiple devices you increase viewership and ad revenue,3,"A tv show or 2 a week, mostly stick to netflix and youtube",1,9.946,54.424,66.356,10,9,1,accessibility of computers and internet,1,"entertainment, personal, and proffesional",1,4.873,58.494,63.498,7,5,1,People need a quick easy drink that gives them energy in a good portion when they are in a rush.,4,a cup or 2 a week,1,1,3,0,No Affiliation/Atheist,Puerto Rican,18,5,1,1,No,"If there is a link between comprehension, an innate sense of justice, emotion, and intellegence","The questions on how innate things are ,may have been to test morality, empathy, and bias, the images where a type of testing used in IQ testing",None,1,1
0,4,5.866666667,5.666666667,3.666666667,4.666666667,5.8,1,1,1,8,8,7,7,6,3,7,4,6,8,1,8,3,6,6,3,7,1,8,1,3,1,1,7,8.057,8.929,9.84,2,1,23.042,23.042,24.283,1,5,28.528,28.528,29.663,1,6,33.643,34.351,34.881,2,2,30.571,32.876,33.455,3,1,42.86,42.86,43.385,1,5,25.444,25.444,25.879,1,6,56.642,57.282,57.804,2,7,26.625,31.37,34.023,5,3,26.175,28.281,30.415,3,7,59.491,59.491,60.008,1,6,24.605,24.605,25.561,1,1,1,4,7,6,7,6,7,8,6,7,7,7,6,7,6,8,6,2,6,9,6,1,121.649,186.265,188.028,6,1,1,the amount of people that eat the pizza will cause the price to increase,1,i eat pizza a lot,1,160.502,266.618,267.403,5,7,2,the amount of money it cost to watch a live game,1,i dont watch football,1,77.658,137.183,162.212,5,3,1,takes to long to ride a bike,1,I drive everywhere,1,359.674,399.085,412.69,6,7,1,dvr and netflicks,1,I don't watch much tv,1,254.574,344.27,361.794,5,9,1,easier and faster than snail mail,1,I use both everyday,1,250.612,277.101,278.402,5,1,1,i dont know,1,dont drink coffee,1,2,3,40000,christian,hispanic,24,2,1,1,no,no idea,i dont know,no,1,1
1,2,6,6.333333333,4.333333333,5.333333333,5.4,1,1,1,9,6,9,2,2,3,2,7,9,9,1,7,6,9,9,3,7,1,8,1,3,1,1,7,6.362,6.362,7.374,1,5,8.677,8.677,9.478,1,3,10.839,10.839,12.693,1,8,5.266,5.266,6.468,1,5,3.855,3.855,4.673,1,7,7.126,7.744,9.067,2,2,9.983,9.983,11.145,1,6,5.564,5.564,7.049,1,5,5.319,5.319,6.304,1,6,5.121,9.238,10.126,2,5,7.423,7.423,8.352,1,7,7.921,11.133,12.207,2,1,1,2,3,6,4,4,7,6,5,7,6,7,5,7,1,6,6,3,7,4,4,1,4.912,5.522,79.224,2,1,1,"I'm not sure if this means they're cheap or expensive, so I don't know how to respond. They seem to be rising, but so is every other food we eat.",1,"I don't each much pizza at all, because I try to stay away from carbs and gluten.",1,10.009,78.275,79.106,5,9,1,"Because it's expensive, and it's also a social sport. People like to have big football viewing parties at home, and/or go to bars to watch the games.",1,I only watch during college football season. I don't follow the NFL.,1,65.571,115.884,124.431,3,3,1,Because it's not safe.,1,I always drive. I don't like public transit because I supposed I'm somewhat antisocial. People scare me.,1,5.722,30.619,70.048,6,9,1,Affordability of the devices has increased.,4,I watch a couple of hours of TV every day.,1,10.168,47.1,57.8,5,9,1,More accessibility and the younger generation is growing.,1,I use it several times a day. It's how I make my living.,1,17.804,40.472,56.183,5,1,1,The variation in the flavor pods. It's more fun.,1,I recently stopped drinking coffee because it was destroying my thyroid.,1,2,4,62000,Spiritual,White,31,5,1,1,No,"Couldn't tell, haven't seen a study like this one.","I'm sure that there was, but I can't figure it out.",No,1,0
0,4,5.2,6.666666667,5.333333333,6,5.3,1,1,1,7,4,6,3,5,3,5,3,6,7,6,6,6,6,5,3,7,1,8,1,3,1,1,7,13.677,13.677,15.257,1,5,18.194,33.621,34.795,2, ,0,0,61.288,0,6,10.588,10.588,11.947,1,2,19.601,19.601,20.728,1,7,36.969,36.969,38.26,1,5,40.168,40.168,42.525,1,8,27.453,27.453,28.721,1,3,39.48,39.48,40.852,1,2,34.222,34.222,41.246,1,8,30.487,30.487,32.154,1, ,44.935,44.935,61.444,1,1,1,4,5,6,4,7,4,6,5,5,6,6,6,6,5,5,3,5,6,9,7,1,63.218,129.643,142.73,6,7,2,The cost to make the pizza and the cost the public is willing to pay. Quality also comes into play.,3,I don't eat pizza.,1,54.265,124.129,125.428,5,6,1,To expensive to go to. I have also heard people say they can watch better from comfort of their own home.,4,I don't watch at all.,1,55.348,132.697,134.156,5,4,1,Too inconvenient. Americans like their life easy.,4,I drive to work. Too far to pedal.,1,69.927,118.877,119.976,5,5,2,Americans want what they want when they want it.,2,I don't watch tv at all.,1,131.792,208.952,210.734,6,8,1,As more use it and talk positively about it more get the courage to give it a try.,1,I use both more than once a day.,1,63.044,153.095,154.409,5,6,1,The convenience of a fresh cup when ever you want it. The coffe doesn't sit and get old.,4,A cup a day.,1,2,3,50000,Jesus,White,47,8,1,1,No. Varied but not odd.,I don't have a clue.,"Def, but, once again, no idea.",Thanks,1,1
0,6,5.533333333,6.666666667,3.666666667,5.166666667,6.2,1,1,1,6,6,6,5,5,3,5,7,5,5,6,4,6,8,6,3,7,1,8,1,3,1,1,7,7.35,7.35,8.548,1,1,11.161,11.161,14.271,1,7,29.638,29.638,32.654,1,6,18.061,18.061,20.787,1,2,28.614,28.614,32.603,1,5,21.6,31.042,34.611,2,1,19.608,19.608,23.693,1,5,20.23,20.23,24.74,1,6,13.021,13.021,16.421,1,4,9.903,9.903,11.543,1,7,14.14,14.14,17.781,1,1,20.743,20.743,24.773,1,1,1,2,6,6,9,5,9,4,2,6,6,6,6,4,6,8,4,3,8,8,4,1,79.04,126.786,127.951,4,5,2,Pizza is extremely popular,1,"I eat pizza at least once per week, sometimes even quite a bit more than that",1,69.591,138.878,139.93,5,5,1,"There are only so many seats in a stadium, and only certain people in the area can afford tickets.",1,"I do not normally watch NFL, but do watch college football.",1,65.484,150.242,151.31,7,4,1,"Many people do not have the time to take to ride a bike, which takes longer than driving in most cases. Also, if you have to dress professionally, it may be difficult to ride a bike and still look acceptable when arriving at work.",2,I drive everywhere that I need/want to go.,1,191.265,248.759,250.211,5,9,2,People are always looking for more convenience.,4,"I only occasionally watch TV, usually only because someone else in the family is watching it. I normally only care to watch the news.",1,59.311,101.295,129.982,5,6,1,"More availabilty of computers and internet, more people learning how to use computers.",1,"I check my email many times each day, and search at least once per day normally.",1,69.146,96.514,118.46,7,2,1,"It is easy and convenient, and in the long run is more economical.",2,I do not drink coffee.,1,2,3,60000,none,white,29,3,1,1, ,patterns,"absolutely, but no idea what", ,1,1
0,3,2.933333333,6.333333333,3.333333333,4.833333333,3.7,1,1,1,1,1,1,1,7,1,4,3,5,6,5,6,1,1,1,3,7,1,8,1,3,1,1,7,0.824,10.32,12.513,2,1,0.852,34.732,36.743,2, ,0.5,0.5,60.005,1,5,1.18,34.964,44.62,2,2,0.597,52.189,53.19,3,4,0.474,23.696,25.308,2,5,0.899,26.044,26.838,2,7,0.539,28.429,28.918,4,3,0.837,14.824,15.967,2,8,0.986,38.175,40.183,2,1,1.511,29.387,30.51,2,7,1.536,19.373,20.689,2,1,1,4,7,2,1,3,4,1,8,3,3,1,1,5,1,3,5,7,1,5,9,1,1.482,62.249,68.793,6,5,1,Cost of the raw materials.,4,I eat pizza rarely.,1,1.53,60.074,70.292,8,5,1,Limited number of seats. Cost.,4,I watch my favorite team whenever it plays.,1,1.992,87.766,88.367,6,1,1,Work distances may be too far. Danger of riding a bike on streets with cars. People don't want to get sweaty going into work.,4,I take the NYC subway to work. I don't own a car.,1,1.361,54.313,80.405,6,5,1,Advances in technology.,4,I watch a couple hours of TV a day.,1,1.55,101.387,138.752,8,9,1,Greater accessibility to the internet through public locations and free wifi.,1,I use search and email daily. Several times a day.,1,1.279,44.654,49.972,8,4,1,Ease of use.,4,I drink coffee very rarely.,1,1,6,152000,None,Hispanic,34,1,1,1,No,Not sure,Not sure.,It was way too long for the amount paid.,1,1
0,6,5.066666667,2.666666667,3.666666667,3.166666667,4.35,1,1,1,8,6,1,2,2,3,1,7,6,7,6,7,7,7,6,3,7,1,8,1,3,1,1,7,5.433,6.318,7.729,2,1,9.771,11.287,13.038,3,3,9.715,10.339,12.169,2,6,36.957,37.436,38.466,2,2,3.274,22.073,24.208,6,7,36.086,37.204,38.601,3,3,22.487,22.487,24.44,1,2,28.715,37.74,39.17,3, ,6.809,6.809,60.007,1,2,15.505,16.853,17.385,2, ,0,0,60.004,0,1,56.091,59.331,60.004,2,1,1,4,2,5,2,6,5,6,2,5,6,2,3,6,1,6,5,6,4,3,8,1,2.505,41.249,67.122,12,1,1,"Popularity, price of ingredients, quality",2,I eat lot's of pizza. I make it with a cauliflower crust by hand though.,1,78.784,117.581,118.222,12,5,1,Because games are too expensive or far to get to.,3,I don't watch football.,1,13.266,81.423,81.874,8,1,2,"Bad weather, laziness, out of shape, too tired, not as safe as a car, distance",3,I don't drive. I walk everywhere and occasionally bus.,1,20.185,64.704,65.715,7,2,1,"The popularity of movies, demand",4,I watch 20 or so hours of tv per week.,1,4.019,73.998,87.057,13,5,1,You cannot survive in society without being active on the internet. It is even required for work and school.,2,I check my email daily and I search for things on the internet daily.,1,12.009,55.699,56.506,9,5,1,"People are very tired, people need energy, its convenient",3,I drink coffee almost every day.,1,2,4,5100,Jewish,Caucasian,25,1,1,1,No,Perception?,Yes but I have no idea what.,no,1,1
0,6,5.466666667,6.666666667,4.666666667,5.666666667,5.9,1,1,1,5,7,5,3,5,7,2,4,7,3,6,7,7,7,7,3,7,1,2,1,3,1,1,7,6.985,6.985,9.302,1,1,25.963,25.963,26.703,1,8,45.593,54.338,55.312,3,6,14.626,14.626,15.269,1,2,16.923,16.923,22.473,1,8,31.258,31.857,32.891,2,1,10.037,10.037,10.827,1,2,21.134,21.134,22.949,1,3,36.558,37.083,38.423,2,2,8.082,8.889,9.471,2,5,14.331,14.72,15.621,2,3,13.795,13.795,15.49,1,1,1,4,5,6,4,4,6,6,4,5,4,7,5,4,7,7,4,4,5,6,5,1,24.973,75.174,91.314,10,7,1,Maybe,3,Whenever I can,1,21.779,75.007,75.79,6,6,2,Methods of recording the show to watch it at a later time are probably the reason why.,3,Hardly ever watch unless someone else puts it on.,1,34.367,166.883,168.143,9,3,1,"The weather, the inconvenient roadyways, dangers of biking such as getting hit by a car, not in shape enough to ride a bike, etc.",4,I have to dribe most places because I live so far away form anything. Biking would be the next option but I am still a little too far away for biking to be convenient.,1,43.876,117.985,118.939,5,5,1,"A larger population and developments in technology, like moblie phones with video capabilities.",3,I watch TV daily during the summer but during the school year I rarely watch TV mostly because of how busy I am.,1,129.592,145.351,189.556,5,8,1,Increased availability of computers (libraries for example) also the price of to access the internet has drastically decreased over the years.,2,Almost daily,1,4.977,182.626,183.342,7,5,1,"It is convenient and quick for most people on the go or for those who do not want a large mess (ie grinding coffee beans, using filters)",4,"Occasional, about 1-3 cups per week",1,2,3,1000,none,white,20,4,1,1,Nope,Reactions to certain scenarios to determine who we are as a person,Not really sure, ,1,1
0,6,8.066666667,8,6,7,5,1,1,1,7,9,8,6,8,8,9,9,9,8,6,8,8,9,9,3,7,1,8,1,3,1,1,7,6.236,7.212,10.938,2,1,9.82,14.659,20.398,2,8,12.184,33.308,41.137,3,6,14.517,14.517,21.205,1,2,17.787,17.787,21.836,1,1,19.173,25.466,30.117,3,5,11.666,11.666,30.438,1,5,24.267,24.267,31.323,1,3,9.965,9.965,11.169,1,2,18.427,22.194,25.158,3,8,8.592,23.815,27.009,2,1,14.326,14.326,24.436,1,1,1,4,3,6,9,7,8,2,6,3,8,7,7,7,8,9,5,6,7,6,4,1,17.789,202.813,203.51,5,6,2,"I think that basic supply and demand is allowing pizza prices to stay the same, or in some cases drop.  There are a number of options, from hand-made to frozen to ordered, and since pizza restaurants know this, they must keep their prices low in order to compete with other restaurants and the grocery store pizza market.  I think that since so many Americans eat pizza, the cost of ingredients is fairly low since many companies can buy in bulk.",2,"I cannot have red sauce, so pizza is more expensive, generally, since I have to eat a specialty pizza.  I still eat it about twice a month on average, and always have pizza with my fiance and kids.  My kids have pizza slightly more often than I do, closer to 5 times a month.",1,41.559,176.949,177.828,7,8,1,"I think that with the advances in technology, many people can get a more clear view of the game from their own television.  I also think that it is incredibly expensive to go to a game in person by the time you pay for tickets, parking, and food and beverage; and I think that since most Americans are still struggling to afford normal expenses, many enjoy watching the game for cheaper or free at home.",4,"I watch football as often as I can during the regular season, and every game of the playoffs and championship.  I always watch at home, and occasionally my fiance or sons watch with me.",1,37.389,195.554,197.307,5,3,1,"I think that riding your bike to work would primarily depend on the distance between work and home.  I think that more often than not, Americans don't want to ride a long distance to work because they will sweat, ruining their appearance.",3,"I drive my fiance to work and my son to school which combines for approximately 15 miles.  Then, I drive myself to and from work, driving approximately 50 miles in the round trip.  Generally after I get home, there are 2-5 people in the car if we travel anywhere else that evening.",1,38.595,1944.661,1946.689,5,9,1,"I think that the advances made in technology recently allow most TV to be streamed to any internet-ready device, since most television is being transmitted through a fiber optic or network signal, rather than a coaxial connection.",1,"I watch TV almost exclusively from the DVR.  On average, during Fall/Spring TV season, I watch about 25-30 hours of TV on the same night that it originally airs. During the summer season, I typically watch less shows but the same number of hours, since I subscribe to Big Brother Live Feeds.",1,50.71,61.761,236.49,4,9,1,"I think that technological advances and the growth of the internet is a major reason that the population of internet users has risen so dramatically.  More recently, I believe that services being offered online that previously had not been (such as watching television) and an increased acceptance of certain activities (such as online dating) has also caused such a growth.",1,"I use E-Mail and search engines every day.  I search for something using the internet at least five times a day, and I'm constantly connected to my E-Mail via my smartphone.",1,40.232,165.868,166.927,7,7,1,"I think that when coffee is made from a drip-brew system, many times a lot of the coffee ends up getting thrown away, so people percieve single-brew to be more economical.  I also think that the variety of choices of coffee contribute to the sucess of the single brew cup, since everyone has different tastes.",4,"I do not drink coffee, except for on rare occassions when I feel like enjoying the taste of it.  I do not like to use coffee as an energy supplement due to the jittery after-effect of it.",1,1,3,51000,"spiritual, not religous",white (caucasian),28,6,1,1,"No, this survey was rather straightfoward.",I think that you were studying whether or not the patterns of American habits are consistant with the results of major research taken recently.,I do not think that there was any more to this study than meets the eye.,"I do not have any additional thoughts or comments, thank you for the oppurtunity to participate in this study.",1,1
0,2,5.933333333,5.666666667,5.666666667,5.666666667,5.35,1,1,1,6,7,5,7,8,4,6,6,4,7,6,5,5,7,6,3,7,1,8,1,3,1,1,7,11.247,12.064,12.486,2,4,21.395,21.395,22.222,1,7,23.836,23.836,24.578,1,2,20.212,20.212,21.196,1,2,21.494,22.212,23.156,2,7,26.945,26.945,28.698,1,8,22.858,22.858,23.914,1,3,12.061,20.609,22.733,3,5,18.222,18.222,18.982,1,3,22.809,22.809,24.82,1,7,19.868,20.779,21.803,2,3,18.063,18.509,19.589,2,1,1,6,6,6,8,7,8,8,6,4,4,7,6,4,7,7,5,6,5,5,6,1,22.23,139.864,166.845,5,6,1,Supply and demand.  94% of Americans have eaten pizza which makes it a popular choice for a meal!,1,I have pizza maybe once a month.  I try not to eat so much; most of the time I'm on a diet.,1,7.041,94.229,95.067,8,4,1,The cost of tickets and the crowd; plus people don't want to leave the comforts of their homes.,1,I don't watch football.,1,62.229,168.851,169.669,6,7,2,"Convenience, many don't want to wait or go by a public transportation schedule or rely on others for carpooling.",1,I mostly drive to work which is several miles away from where I live.  I don't drive as much but when I do it's to go the gym and grocery shop.,1,46.987,166.722,167.673,6,4,1,"Accessibility thanks to Youtube and Netflix.  In addition, many people are cutting their cable due to high costs.",1,I don't have cable but I watch Netflix every evening on my iPad.  I estimate 2 hours of time on Netflix.,1,36.673,123.019,167.422,5,7,1,Work and school.  We use email at work to effectively communicate and send reports instead of traditional mail.  Many students turn to the internet for research rather than the traditional encylopedia set.,1,"I use email mainly for work and personal use.  I do indulge by going on Facebook and watching occassional Youtube clips.  With the accessbility of a smartphone, I'm always on the internet.",1,8.263,72.591,84.084,7,6,1,Awareness and brilliant marketing.  People want convenience and a single cup brew is quick and efficient.,1,I have 2 cups of coffee every morning.,1,2,4,30000,Catholic,Pacific Islander,35,5,1,1,no,Our opinions about trends.,No,No,1,1
0,7,5.733333333,8.333333333,6.666666667,7.5,4,1,1,1,7,6,3,5,7,5,5,3,7,6,7,6,5,7,7,3,7,1,8,1,3,1,1,7,26.493,26.493,27.294,1,1,44.464,44.464,45.721,1, ,0,0,60.004,0,6,38.91,38.91,39.543,1,2,57.363,57.363,58.116,1, ,0,0,60.001,0,1,37.278,37.278,38.336,1,6,33.464,33.464,34.762,1,1,51.607,51.607,52.416,1,2,37.005,37.005,38.175,1,6,21.574,21.574,23.47,1,2,23.597,23.597,24.502,1,1,1,4,1,3,8,6,6,4,5,7,7,4,7,7,3,3,7,4,3,5,8,1,27.915,64.009,65.373,7,7,1,Dairy and meat are expensive,4,Occasional,1,32.803,75.826,76.414,5,5,1,"Pro tickets are insanely expensive, plus there's transportation costs to consider.",4,I don't.,1,25.53,45.89,74.294,5,6,2,the rise of urban sprawl- it's too far to realistically bike,4,I commute alone.,1,53.209,153.143,154.028,5,9,1,Free market innovation,3,"I have certain shows that I follow, and some DVDs that I like to replay. Otherwise the tv stays off.",1,41.583,73.759,118.216,5,9,1,Access and demand due to business & consumer needs,2,casual- on a need basis,1,45.757,96.397,97.008,6,9,1,Convenience & selection,4,"Every day, religiously!",1,2,4,25000,protestant,caucasian,37,5,1,1,no,cognition,no idea,none,1,1
